0.02682584269662902, 0.9858476852395069
0.36334269662921326, 1.2542996582056571
0.8681179775280894, 1.7620947975422034
1.3560674157303358, 2.3722259639145205
1.8103651685393247, 3.104358297932908
2.4665730337078653, 4.485278659465887
3.004999999999999, 6.037598061319721
3.577078651685393, 8.011824856982857
4.098679775280899, 10.482813875519007
4.721235955056179, 14.108016058925724
5.377443820224719, 19.25715723527617
5.932696629213482, 24.83882719860751
6.3533426966292135, 30.277314589924984
7.228286516853932, 43.72295740115997
7.783539325842697, 55.60010348967397
8.389269662921347, 71.70715487338049
9.112780898876402, 97.86318921967342
9.668033707865167, 120.95943674991615
10.004550561797753, 137.35628072795438
