0.02682584269662902, 0.9858476852395069
0.5484269662921344, 1.3083655146119706
0.8344662921348309, 1.5071716390954215
1.2719382022471901, 1.8633930893306634
1.8103651685393247, 2.4035918881192484
2.3151404494382017, 3.0137413621905136
2.7021348314606737, 3.520532891304396
3.004999999999999, 4.055315908669533
3.391994382022471, 4.737258883663472
3.7453370786516844, 5.456213876573744
4.199634831460673, 6.463939679981286
4.8894943820224706, 8.454157389628836
5.512050561797751, 10.748974712772032
6.168258426966292, 13.66561165021411
6.908595505617977, 17.61883752482182
7.379719101123594, 20.872084316335325
7.951797752808987, 25.432908730189446
8.52387640449438, 30.990333149042982
9.028651685393257, 36.191559425496834
9.365168539325843, 40.517554386883745
9.718511235955056, 46.00813735228856
10.004550561797753, 49.3632878489507
