H2,H2O,O2,CO,CO2,CH4,H2_melt,H2O_melt,O2_melt,CO2_melt,CO_melt,H2_fugacity
95.51168379438712,64.31271239148042,6.44186807509305e-17,6.210051404247291,2.8820943507361996,39.86925972787163,140.96606604193823,7647.423532176464,0.0,1.3991838180393852,2.109341994785473,100
100.12131103902983,67.60888600341453,6.44690018088965e-17,5.673555422179034,2.63561862571072,40.14540002331752,144.61745815463195,7837.80713330541,0.0,1.282394545357748,1.7949797235130247,105
104.71432671697491,70.91309966662061,6.45196466449651e-17,5.201206271919406,2.418501400798096,40.37838449212081,148.18700212607357,8023.82640352825,0.0,1.1793983240194157,1.5371780814870086,110
109.29074607414933,74.22534339120136,6.457058331117875e-17,4.783738654852512,2.226512666945486,40.57691204529561,151.68013353689778,8205.778391662456,0.0,1.0882201872634003,1.324350762064767,115
113.85060073525355,77.54559923112966,6.462178102976515e-17,4.413362807882679,2.0560942438650476,40.7477118785049,155.10170833788519,8383.928006446771,0.0,1.0071965329828936,1.1475064340119996,120
118.39393377379828,80.87384366033176,6.467321117506369e-17,4.083530788611868,1.9042538770384614,40.896028972539156,158.45608605929684,8558.512696401043,0.0,0.934926699946635,0.9996349816285985,125
122.9207961804523,84.21004926936111,6.472484769606378e-17,3.7887315944225453,1.7684721965496109,41.02598456844575,161.74719824553577,8729.746285830257,0.0,0.87023016522557,0.8752413065295476,130
127.43124435669093,87.55418596464737,6.477666720989125e-17,3.524316631717752,1.6466233420700738,41.14084363791487,164.97860520274978,8897.822146032542,0.0,0.8121098781507796,0.7699926711918305,135
131.92533834738484,90.90622180985993,6.48286489117773e-17,3.2863535477371992,1.5369084170476608,41.24321386647098,168.15354341184246,9062.915837634708,0.0,0.7597214293257896,0.6804520929067395,140
136.4031406002872,94.26612361259177,6.48807743911098e-17,3.0715050316224946,1.43780026715974,41.33519439704025,171.27496541911657,9225.18732831885,0.0,0.7123474088781075,0.6038764437137464,145
140.86471509878427,97.63385733106115,6.493302740723708e-17,2.8769288703170885,1.3479979150977062,41.4184877097039,174.34557361489587,9384.782866722404,0.0,0.6693762113539399,0.5380630519309602,150
145.31012675801566,101.009388354198,6.498539365611813e-17,2.7001957408076964,1.2663890629334564,41.49448437107042,177.36784900806444,9541.83657569982,0.0,0.6302845684995475,0.4812326545823575,155
149.7394410063802,104.3926816929367,6.503786054493282e-17,2.5392216279643858,1.1920192530390334,41.564327720383595,180.34407587452858,9696.471814817358,0.0,0.5946231667442088,0.43193964614036234,160
154.15272349731916,107.78370210940588,6.509041698335024e-17,2.3922122205219702,1.1240664859876086,41.62896362912767,183.27636298105924,9848.802351776085,0.0,0.5620047977532072,0.38900289143216754,165
158.5500399125177,111.18241420280437,6.514305319511767e-17,2.257617082101972,1.0618202941651564,41.68917908031505,186.1666619491691,9998.933374609396,0.0,0.5320945805504005,0.35145209552926426,170
162.93145582916057,114.58878246516167,6.519576055074937e-17,2.1340917886223036,1.0046644482694687,41.74563231271021,189.01678321678642,10146.962370394154,0.0,0.5046018748545968,0.31848599856906284,175
167.29703663366618,118.00277131535273,6.524853142023487e-17,2.020466558661085,0.9520626258538496,41.798876542967456,191.82840997208092,10292.979891390054,0.0,0.4792735748260501,0.2894396045707032,180
171.6468474585043,121.42434512315594,6.530135904601124e-17,1.9157201856639963,0.9035464993831299,41.849378828529126,194.6031103616623,10437.070225966547,0.0,0.4558885314985284,0.2637583496049692,185
175.98095315603325,124.85346821529873,6.535423742990285e-17,1.818958298454521,0.858705799889671,41.89753504329982,197.34234823735198,10579.311987985611,0.0,0.4342528974236096,0.24097762669793843,190
180.29941827253546,128.29010488286357,6.540716123773805e-17,1.7293951784901207,0.8171800046926465,41.94368200363146,200.04749263811377,10719.778636975047,0.0,0.4141962301544568,0.22070647201252544,195
184.60230703939405,131.73421938064433,6.546012571565425e-17,1.6463384944409125,0.7786513573481552,41.988107242666544,202.71982619278813,10858.53893842434,0.0,0.39556821849009116,0.20261449750165944,200
188.88968336971362,135.1857759245155,6.551312661796525e-17,1.5691764444495413,0.7428389873849642,42.03105697607913,205.3605525871727,10995.657372558859,0.0,0.378235923173517,0.18642137171375933,205
193.16161085939987,138.64473868716934,6.556616014477747e-17,1.4973668893960206,0.7094939396620441,42.07274262539086,207.97080322029666,11131.19449845508,0.0,0.3620814433143952,0.17188831041596364,210
197.41815279105356,142.1110717929915,6.561922288801437e-17,1.4304281382708794,0.6783949586559822,42.113346189180504,210.55164315505027,11265.20727932389,0.0,0.34699993631664666,0.15881116054167363,215
201.65937213955772,145.58473931255432,6.567231178464326e-17,1.3679311089496766,0.6493449013470693,42.1530246884332,213.10407645258545,11397.749373908162,0.0,0.3328979322959026,0.14701475350418583,220
205.88533157857267,149.06570525710558,6.572542407611223e-17,1.3094926377709601,0.6221676752309839,42.191913863455575,215.62905096679026,11528.871398214855,0.0,0.31969189462296765,0.13634827462545882,225
210.09609348741571,152.55393357325255,6.57785572730943e-17,1.2547697517842327,0.5967056164453414,42.23013126242259,218.12746266422914,11658.621161191637,0.0,0.3073069868385108,0.12668144972839276,230
214.29171995797748,156.04938813798617,6.583170912480063e-17,1.203454750292101,0.5728172379499115,42.26777883277774,220.6001595257676,11787.043877450673,0.0,0.2956760131596645,0.1179013918468804,235
218.4722728014438,159.55203275415022,6.588487759223037e-17,1.1552709689029537,0.5503752898373083,42.30494510431484,223.0479450783886,11914.182359715182,0.0,0.2847385054660696,0.10990998350700219,240
222.6378135546902,163.06183114636326,6.593806082478595e-17,1.10996912095995,0.5292650837344262,42.341707035312986,225.47158159920096,12040.07719330116,0.0,0.2744399342696108,0.10262169535745523,245
226.78840348626613,166.57874695744403,6.599125713981105e-17,1.0673241288896413,0.5093830413267273,42.37813157933846,227.8717930281061,12164.766894643599,0.0,0.26473102494438266,0.09596176175362087,250
