H2,H2O,O2,CO,CO2,CH4,H2_melt,H2O_melt,O2_melt,CO2_melt,CO_melt,H2_fugacity
727.090289213569,871.9982385140227,2.875120730045649e-12,8.958092992729771,3.168226924714914,42.06046202065777,471.2527092535302,28798.678431997825,0.0,2.282473993109599,8.750710361608023,1000
777.3596212735474,960.0988915717297,2.910306595468893e-12,8.55706127820886,3.0500077939721186,48.28220577070355,495.3924599647832,30296.298105999023,0.0,2.282473993109657,8.653221128926646,1100
824.7469896782574,1047.8849985027261,2.9451574366528827e-12,8.18411280033798,2.9390443738955594,54.586421751834855,518.5084773688777,31737.761255625253,0.0,2.2824739931095346,8.558866771646299,1200
869.4912610140974,1135.1674143475364,2.979654626080913e-12,7.836837506404598,2.834785830001415,60.940691235128206,540.7244986514562,33130.01977048155,0.0,2.282473993109625,8.46755872721324,1300
911.7925518659334,1221.9123162261956,3.0138103605526345e-12,7.512805350321439,2.736651486023101,67.31649891498625,562.1410537190787,34478.75180847765,0.0,2.282473993109532,8.379133397368404,1400
951.8157056673969,1308.2018121135861,3.0476598275346917e-12,7.209676391880293,2.6440644644492677,73.6878092925705,582.8411490748989,35788.68895022815,0.0,2.2824739931095346,8.293380006700902,1500
989.7259356497256,1394.0039179609876,3.081212887842465e-12,6.925609864042765,2.5565795911582967,80.03471370824217,602.8942761908402,37063.71560044343,0.0,2.282473993109534,8.210164339774789,1600
1025.6740854300608,1479.2909579240477,3.114478994187847e-12,6.658971539005386,2.473798666292909,86.34077142777875,622.3593115690342,38307.106509574965,0.0,2.282473993109534,8.129361259627354,1700
1059.7978156187135,1564.0405127047818,3.147467490451653e-12,6.40830320733368,2.395363564488949,92.59241641252423,641.286661743651,39521.65318875837,0.0,2.282473993111264,8.050853292301635,1800
1092.2228797200412,1648.2348412788126,3.1801875879950925e-12,6.172299746951183,2.3209512383107924,98.77848956252006,659.7198805962569,40709.758123176965,0.0,2.282473993109509,7.974530106856019,1900
1123.0642974743619,1731.8602150147944,3.2126483186904217e-12,5.949789929755779,2.250269539302715,104.88985389555309,677.6969095835232,41873.506614996,0.0,2.2824739931095035,7.90028809343582,2000
1152.42741243108,1814.9063150685233,3.244858495282382e-12,5.739720056898564,2.183053637560679,110.91907520619205,695.251043141564,43014.72244862567,0.0,2.282473993109518,7.828029959476614,2100
1180.408839948635,1897.3657103826517,3.2768266822503592e-12,5.541139909974498,2.1190629291013425,116.8601559016222,712.4116902816422,44135.0116165971,0.0,2.282473993109516,7.757664336404712,2200
1207.0973151756118,1979.23341099616,3.3085611760140258e-12,5.353190638254392,2.058078352076401,122.70831240423745,729.2049826558755,45235.79708882973,0.0,2.282473993109518,7.689105398864064,2300
1232.5744509386586,2060.5064873702536,3.3400699927055893e-12,5.17509427859059,1.9999000494165415,128.45978842478158,745.6542653353866,46318.34676605236,0.0,2.28247399310951,7.622272499682033,2400
1256.9154150000081,2141.183746449788,3.3713608618777324e-12,5.006144659430882,1.9443453267897692,134.11169788160794,761.7804968406808,47383.796179353616,0.0,2.282473993109507,7.557089822856913,2500
1280.1895354249082,2221.2654561210093,3.4024412247881643e-12,4.845699483019864,1.891246863411167,139.66189240555693,777.6025781425147,48433.16709236368,0.0,2.282473993109505,7.493486055899691,2600
1302.4608419986373,2300.753110822533,3.4333182361647733e-12,4.693173414059532,1.8404511401446388,145.10884929959,793.1376254770347,49467.3828737706,0.0,2.282473993109501,7.4313940820841,2700
1323.7885508333736,2379.649232104417,3.4639987685780846e-12,4.548032030909911,1.7918170549521455,150.45157656923672,808.4011982846671,50487.281299108494,0.0,2.2824739931095004,7.370750692574739,2800
1344.2274985433494,2457.9571988534462,3.494489418731108e-12,4.409786518224281,1.745214700361811,155.6895322424437,823.4074909851192,51493.62528779846,0.0,2.2824739931094937,7.311496317998468,2900
1363.828531660321,2535.681102703967,3.5247965151237516e-12,4.2779889987386985,1.7005242814483954,160.8225556852418,838.1694953687197,52487.11196796877,0.0,2.282473993109518,7.25357477874623,3000
1382.6388563172927,2612.8256248393523,3.5549261266658e-12,4.152228417548795,1.6576351560017533,165.85080901601157,852.6991389305422,53468.38037645032,0.0,2.2824739931097273,7.196933053121162,3100
1400.7023526476514,2689.3959309736492,3.5848840719080783e-12,4.032126905204209,1.6164449812199495,170.77472704393935,867.007403368207,54438.01803681493,0.0,2.2824739931095372,7.141521062336686,3200
1418.0598578299116,2765.3975817973687,3.6146759286326676e-12,3.9173365568270873,1.5768589535018351,175.5949744217224,881.1044266161718,55396.5666089032,0.0,2.2824739931095372,7.087291471355843,3300
1434.7494212438132,2840.836456588959,3.644307043606864e-12,3.8075365735582833,1.538789129792527,180.31240891837913,894.9995911301199,56344.52676510044,0.0,2.2824739931095306,7.034199504481019,3400
1450.806534800278,2915.7186880475288,3.673782542347749e-12,3.7024307203250357,1.5021538205359177,184.92804989708492,908.7016006231327,57282.36241888925,0.0,2.282473993109537,6.9822027747089255,3500
1466.264341144529,2990.050606698509,3.703107338784478e-12,3.601745060379701,1.4668770456344515,189.443051229261,922.2185470489726,58210.50440781314,0.0,2.282473993109535,6.931261125827776,3600
1481.1538221167557,3063.838693475587,3.732286144733434e-12,3.5052259325453443,1.4328880459695328,193.85867799811265,935.5579693073972,59129.35371450955,0.0,2.2824739931095426,6.88133648631435,3700
1495.503969575892,3137.089539293121,3.761323479125067e-12,3.4126381417499787,1.4001208440161987,198.17628644570357,948.7269048895236,60039.28429472141,0.0,2.2824739931095355,6.832392734128688,3800
1509.3419404477543,3209.809810601646,3.7902236769383294e-12,3.323763337388049,1.3685138479252519,202.39730670175908,961.731935474914,60940.64556937953,0.0,2.282473993109535,6.7843955715644055,3900
1522.6931938101736,3282.0062185154106,3.818990902224311e-12,3.238398544564258,1.3380295327952683,206.52322694256378,974.5792273249497,61833.76464614785,0.0,2.282473993109864,6.7373124022000574,4000
1535.5815748807363,3353.6854751139444,3.847629207447465e-12,3.156354713176116,1.3088852693381356,210.55556928448178,987.274567180693,62718.948483227854,0.0,2.2824739931095643,6.69111214225725,4100
1548.0295562172269,3424.854322803531,3.876142398419876e-12,3.077455953508207,1.2809034133391826,214.4959098986062,999.8233942635709,63596.48505017268,0.0,2.282473993109529,6.645765353158412,4200
1560.0582569315732,3495.5194825422795,3.9045341421510085e-12,3.0015381658243765,1.2539683120546887,218.34584797870195,1012.2308288826382,64466.64528312285,0.0,2.2824739931095195,6.601243983140911,4300
1571.6875441790492,3565.687639838204,3.9328079694551056e-12,2.9284480970256674,1.2280045660319188,222.10699843071342,1024.5016980800185,65329.68445768556,0.0,2.2824739931095164,6.557521290280846,4400
1582.9361271440991,3635.3654338476085,3.960967276245015e-12,2.858042487713358,1.2029512924007093,225.7809860032506,1036.6405586804128,66185.84341447431,0.0,2.282473993109501,6.514571772409122,4500
1593.8216397937979,3704.559447114419,3.989015328775576e-12,2.7901872872598275,1.1787559723263505,229.3694394990681,1048.651718059272,67035.34967677327,0.0,2.282473993109501,6.472371095510616,4600
1604.360716173263,3773.2761968378554,4.016955269340869e-12,2.724756939060382,1.1553718896680256,232.87398668517332,1060.5392528999303,67878.41846128118,0.0,2.282473993109479,6.430896025989942,4700
