H2,H2O,O2,CO,CO2,CH4,H2_melt,H2O_melt,O2_melt,CO2_melt,CO_melt,H2_fugacity
95.32959175532051,46.28165668340073,1.49571349487126e-21,0.04960209967251121,0.03219502873493768,42.65532751568365,140.96606604220014,6397.330370179516,0.0,0.015452070581455393,0.00028912580272320366,100
99.92192153005271,48.705840627342475,1.4969755589573523e-21,0.04463341601797842,0.029011366541018487,42.30692334171736,144.61745814938385,6556.695319017799,0.0,0.013949638319205702,0.00023928595445761423,105
104.49714598843119,51.141166514807914,1.4982442502091568e-21,0.04037542532082313,0.026281140242921434,41.992633646848475,148.1870021189923,6712.413058148719,0.0,0.01266021237741032,0.00019997983930965352,110
109.05531412582664,53.58765159564232,1.4995188288368055e-21,0.036699757506510694,0.02392261677325537,41.7086272352625,151.68013352743228,6864.7318438843395,0.0,0.011545484629155986,0.00016862024527264193,115
113.59647795248303,56.045310923954204,1.5007986610052024e-21,0.03350555747998026,0.021871561056151356,41.45159787115957,155.10170832529727,7013.873155918862,0.0,0.010575337496461008,0.0001433349736326457,120
118.12069179102,58.5141577491601,1.502083201541942e-21,0.0307127462115388,0.020076953630497125,41.2186822007324,158.4560860425964,7160.035571582773,0.0,0.009725841104803358,0.00012274927431941792,125
122.6280117705466,60.994203795620955,1.5033719795420865e-21,0.028257120646060223,0.01849787620181939,41.00739145087145,161.74719824534688,7303.39794687375,0.0,0.008977796360914132,0.00010584003823423586,130
127.11849527481854,63.485459558276666,1.5046645875018272e-21,0.026086743819224517,0.017101216818291753,40.81555522147603,164.9786052024633,7444.122055347165,0.0,0.008315661219645661,9.18363958902791e-05,135
131.5922007886368,65.98793438786521,1.5059606706126044e-21,0.02415925186437251,0.01585995754265606,40.6412736303296,168.15354341140605,7582.354782275531,0.0,0.007726749309087392,8.015086907063777e-05,140
136.0491875238339,68.50163668511902,1.507259919491818e-21,0.022439823480514463,0.014751883124051802,40.482878294457045,171.27496541844963,7718.22997594079,0.0,0.007200625458740075,7.033099351070121e-05,145
140.48951523684644,71.02657399333621,1.5085620634020685e-21,0.02089963200978371,0.013758596369671059,40.33889921918073,174.34557361387522,7851.870010162793,0.0,0.006728644684504324,6.20248590012351e-05,150
144.91324406225266,73.56275308036568,1.5098668647255812e-21,0.0195146541833427,0.012864760237121792,40.20803706806557,177.36784900650179,7983.3871145816875,0.0,0.006303597245709954,5.4956255709479104e-05,155
149.32043437932185,76.11018000185749,1.5111741143320717e-21,0.018264744959896148,0.012057509097387724,40.08913979891456,180.34407587213605,8112.884513036592,0.0,0.00591943286338967,4.890653831193953e-05,160
153.71114670456637,78.66886014984316,1.5124836276808552e-21,0.017132912903759352,0.011325987514413058,39.98118291561065,183.27636297738826,8240.457402827431,0.0,0.005571044619838333,4.370124733470286e-05,165
158.0854416048887,81.2387982897668,1.5137952415282713e-21,0.016104748108883953,0.010660986040707058,39.88325272251976,186.16666194350918,8366.193801225229,0.0,0.005254098273203861,3.920013885120852e-05,170
162.4433796271133,83.81999858839716,1.515108811136283e-21,0.015167967176322345,0.010054651469708699,39.794532079388865,189.0167832079922,8490.175280584332,0.0,0.004964896433588858,3.528968297540912e-05,175
166.78502124058204,86.41246463452838,1.5164242078977639e-21,0.014312048748800734,0.009500254701199274,39.71428824500415,191.82840995748072,8612.477609466498,0.0,0.004700269719643648,3.187736902787103e-05,180
171.11042679014434,89.01619945397988,1.517741317309689e-21,0.01352793964582183,0.008992003531464461,39.64186247133254,194.60311033868786,8733.171314060392,0.0,0.0044574889579136545,2.8887345642553292e-05,185
175.4196564573215,91.6312055201903,1.5190600372385131e-21,0.012807816442243585,0.008524890729962138,39.576661069733944,197.34234820060527,8852.322171687838,0.0,0.0042341939137706475,2.6257056253496764e-05,190
