H2,H2O,O2,CO,CO2,CH4,H2_melt,H2O_melt,O2_melt,CO2_melt,CO_melt,H2_fugacity
100.0,102.0113760009284,8.832846860224418e-08,31.256728982862462,6.978127077183224,0.013707479366619611,140.96606604194127,9746.565734476146,0.0,3.1851975291133208,35.792146500552036,100
105.00000000000004,107.14564112638394,8.838405181456098e-08,31.09078135497289,6.943262530968839,0.01502753351809539,144.61745815463712,9988.828743046748,0.0,3.169298681653678,35.44288655306619,105
109.99999999999997,112.2831891239103,8.843976860669924e-08,30.936510249211402,6.91098765791875,0.016405796408822025,148.18700212608204,10225.503058134276,0.0,3.1545806345110514,35.119606266982636,110
115.00000000000003,117.4240249284404,8.849561137889881e-08,30.792771068218034,6.88104878049303,0.017842183888737585,151.68013353691097,10456.968375871991,0.0,3.140927735258302,34.81961505322212,115
119.99999999999996,122.56815323383836,8.855157345887008e-08,30.658557612996322,6.853222886053671,0.019336616936316393,155.10170833790485,10683.563473634682,0.0,3.128238309581322,34.54056698078549,120
124.99999999999994,127.71557853357868,8.860764897221752e-08,30.532982722325055,6.827313338444866,0.020889020463258804,158.456086059326,10905.592126057702,0.0,3.1164227068176955,34.280409409436,125
130.00000000000006,132.8663051539199,8.866383273285365e-08,30.41526190332673,6.80314625186762,0.022499322394494294,161.74719824557778,11123.327965000359,0.0,3.1054016472708694,34.037340166629406,130
135.0,138.02033728107975,8.872012015013307e-08,30.304699462840983,6.780567418533317,0.02416745295632401,164.9786052028095,11337.01850508208,0.0,3.0951048218696977,33.80977173188412,135
140.00000000000006,143.17767898359688,8.877650714998079e-08,30.20067673125699,6.759439699715455,0.025893344123225755,168.15354341192568,11546.88850346707,0.0,3.0854697030000047,33.59630118341842,140
144.99999999999997,148.3383342308108,8.883299010774189e-08,30.102642038058068,6.739640804767831,0.02767692918564548,171.2749654192311,11753.142783702018,0.0,3.0764405321419748,33.39568489404913,145
150.00000000000003,153.50230690820175,8.888956579086333e-08,30.010102157275114,6.721061395721432,0.02951814241145716,174.34557361505185,11955.968624523493,0.0,3.067967455888002,33.2068171553493,150
154.99999999999997,158.6696008301768,8.894623130984173e-08,29.9226149871187,6.703603465262515,0.03141691877913573,177.36784900827448,12155.537792836703,0.0,3.0600057865570847,33.028712057780865,155
159.99999999999991,163.84021975077232,8.900298407612834e-08,29.839783269370734,6.687178945041625,0.03337319376708781,180.3440758748078,12352.008283571258,0.0,3.052515367788704,32.86048808075065,160
165.0,169.01416737264796,8.905982176591087e-08,29.761249185965784,6.671708508310304,0.03538690318656601,183.2763629814273,12545.52581646517,0.0,3.0454600287095612,32.70135494375475,165
170.00000000000006,174.1914473546739,8.911674228886424e-08,29.68668969775084,6.657120536984236,0.037457983048844665,186.16666194965018,12736.225130031908,0.0,3.0388071130466283,32.55060235089696,170
175.0,179.37206331835824,8.917374376111934e-08,29.615812512598417,6.643350228143184,0.03958636945928945,189.01678321741014,12924.23110531679,0.0,3.0325270717977535,32.40759032562814,175
179.99999999999997,184.55601885330768,8.923082448181399e-08,29.548352588694797,6.630338819107121,0.04177199853276658,191.8284099720921,13109.659746029696,0.0,3.026593109952643,32.27174088562014,180
184.99999999999997,189.7433175218881,8.928798291270405e-08,29.484069093901244,6.618032913565861,0.04401480632581153,194.6031103616774,13292.619036868553,0.0,3.020980879277832,32.14253085018412,185
189.99999999999994,194.93396286321266,8.934521766038511e-08,29.42274275513478,6.606383894130333,0.046314728782464086,197.34234823737177,13473.209698037632,0.0,3.0156682104968047,32.01948560847638,190
194.99999999999991,200.1279583965649,8.940252746075128e-08,29.36417354114057,6.595347408757754,0.04867170168979688,200.04749263813974,13651.525850901837,0.0,3.0106348791460205,31.902173703254043,195
200.00000000000003,205.32530762436028,8.94599111653886e-08,29.30817863420302,6.58488292121073,0.05108566064519811,202.71982619282213,13827.655607242135,0.0,3.005862400621868,31.790202115406178,200
204.99999999999994,210.52601403468063,8.951736772960233e-08,29.254590645643617,6.57495331552931,0.05355654102515732,205.36055258721635,14001.68159256043,0.0,3.001333849850535,31.683212137911706,205
209.99999999999991,215.73008110350185,8.957489620190211e-08,29.20325604810568,6.565524548556079,0.056084277965147596,207.97080322035217,14173.681412237558,0.0,2.997033702864486,31.580875768100455,210
215.00000000000003,220.93751229661135,8.963249571470767e-08,29.15403379041393,6.5565653429154755,0.05866880634055224,210.5516431551211,14343.728067988874,0.0,2.9929476968214543,31.482892535748796,215
219.99999999999997,226.14831107128506,8.969016547613396e-08,29.106794073630347,6.548046915720639,0.061310060752934284,213.10407645267478,14511.890330944394,0.0,2.9890627063114352,31.388986712734177,220
225.0000000000001,231.36248087775724,8.974790476271189e-08,29.061417265667906,6.539942737985634,0.06400797551772885,215.6290509669027,14678.233076749717,0.0,2.985366633662274,31.298904849488192,225
230.00000000000009,236.58002516050436,8.980571291292208e-08,29.017792938271164,6.532228321160755,0.06676248465617489,218.12746266436966,14842.817587307696,0.0,2.981848311610876,31.212413598002378,230
235.0,241.80094735937917,8.9863589321442e-08,28.97581900939148,6.524881027024643,0.06957352188776528,220.6001595259422,15005.70182313169,0.0,2.978497416623056,31.129297780953006,235
239.99999999999994,247.02525091060696,8.992153343401513e-08,28.935400978995244,6.517879898286585,0.07244102062547306,223.04794507860458,15166.940669733956,0.0,2.975304391655549,31.04935867759299,240
245.00000000000009,252.25293924766547,8.997954474286619e-08,28.89645124564173,6.511205507088158,0.07536491397050613,225.47158159946656,15326.586161011437,0.0,2.972260377078709,30.97241249659168,245
