H2O,H2,O2,CO2,CO,H2_melt,H2O_melt,O2_melt,CO2_melt,CO_melt,fo2_shift
0.03981800419051882,3.8925329297209976,8.721201435037323e-12,0.07933739050552482,35.361584776813515,25.715794719200353,192.56043454540676,0.0,0.036248364374846416,0.0,-4
0.06997939148903817,2.163334795352109,8.721170647839646e-11,0.261254663447295,36.82295407688978,18.901119743229135,255.27741545107276,0.0,0.1193613339061593,0.0,-3
0.1041892680668573,1.0185318020750715,8.721249657800632e-10,0.8412774509359774,37.49659708557189,12.73549465204806,311.4861973756769,0.0,0.384329868022168,0.0,-2
0.13499067644982585,0.4172990707164868,8.721569466832787e-09,2.616041313540716,36.87136733297608,7.978065595134608,354.551396382794,0.0,1.1948220746186948,0.0,-1
0.1581142634747115,0.15455915721139016,8.722370877412893e-08,7.546178625886205,33.63192871042457,4.740331583235135,383.71858829647306,0.0,3.4442175068474885,0.0,0
0.17341461089086307,0.05360159398964317,8.723643191968214e-07,18.083190880572413,25.48402876806939,2.7211227745880526,401.85572165497905,0.0,8.241527942603474,0.0,1
0.18275805603556777,0.0178625582198889,8.72464324235811e-06,31.40783658904405,13.996071457305451,1.5297167676732546,412.539538385985,0.0,14.288050466959543,0.0,2
0.188195002440551,0.005816550176451713,8.7250343879416e-05,40.422312129629674,5.696125439155153,0.8495900031083452,418.6309725136234,0.0,18.366077924221436,0.0,3
0.19127212637901575,0.0018694176039680823,0.000872514489811432,44.3425936085149,1.9759535658266878,0.4686300561524676,422.0395548847275,0.0,20.13639217239779,0.0,4
